Source,Source Name,Target,Target Name,Weight,Type
10000903,Mary Belasyse,10011939,John Thurloe,24,Undirected
10000903,Mary Belasyse,10012789,Jeremiah White,44,Undirected
10000903,Mary Belasyse,10013308,William ,13,Undirected
10000904,Thomas Belasyse,10001656,Richard Browne,16,Undirected
10000904,Thomas Belasyse,10001657,Richard Browne,20,Undirected
10000904,Thomas Belasyse,10002332,Walter Charleton,38,Undirected
10000904,Thomas Belasyse,10003060,Richard Cromwell,42,Undirected
10000904,Thomas Belasyse,10003265,Henry Danvers,22,Undirected
10000904,Thomas Belasyse,10003266,Henry Danvers,13,Undirected
10000904,Thomas Belasyse,10003267,John Danvers,17,Undirected
10000904,Thomas Belasyse,10003711,John Dryden,18,Undirected
10000904,Thomas Belasyse,10004974,Thomas Goodwin,30,Undirected
10000904,Thomas Belasyse,10004975,Thomas Goodwin,11,Undirected
10000904,Thomas Belasyse,10005888,John Hewitt,36,Undirected
10000904,Thomas Belasyse,10006686,Inigo Jones,19,Undirected
10000904,Thomas Belasyse,10007100,John Lambert,27,Undirected
10000904,Thomas Belasyse,10007558,William Lodge,56,Undirected
10000904,Thomas Belasyse,10008364,George Monck,33,Undirected
10000904,Thomas Belasyse,10009165,Thomas Osborne,76,Undirected
10000904,Thomas Belasyse,10011175,Henry Slingsby,57,Undirected
10000904,Thomas Belasyse,10011670,Charles Stuart,13,Undirected
10000904,Thomas Belasyse,10011671,Charles Stuart,34,Undirected
10000904,Thomas Belasyse,10011683,James Stuart,36,Undirected
10000904,Thomas Belasyse,10011844,William Temple,25,Undirected
10000904,Thomas Belasyse,10011845,William Temple,34,Undirected
10000904,Thomas Belasyse,10011939,John Thurloe,31,Undirected
10000904,Thomas Belasyse,10012355,Elizabeth Villiers,20,Undirected
10000904,Thomas Belasyse,10013308,William ,33,Undirected
10000905,Jonathan Belcher,10001813,William Burnet,55,Undirected
10000905,Jonathan Belcher,10002775,Elisha Cooke,34,Undirected
10000905,Jonathan Belcher,10006397,Robert Hunter,26,Undirected
10000905,Jonathan Belcher,10008534,Lewis Morris,56,Undirected
10000905,Jonathan Belcher,10009502,Thomas Pelham-Holles,55,Undirected
10000905,Jonathan Belcher,10009522,Samuel Penhallow,37,Undirected
10000905,Jonathan Belcher,10009657,Richard Philipps,44,Undirected
10000905,Jonathan Belcher,10011075,Samuel Shute,65,Undirected
10000905,Jonathan Belcher,10011666,Anne Stuart,51,Undirected
10000905,Jonathan Belcher,10012427,Richard Waldron,87,Undirected
10000905,Jonathan Belcher,10012482,Robert Walpole,82,Undirected
10000905,Jonathan Belcher,10012682,Benning Wentworth,56,Undirected
10000905,Jonathan Belcher,10012685,John Wentworth,47,Undirected
10000906,Thomas Belchiam,10001353,Thomas Bourchier,45,Undirected
10000906,Thomas Belchiam,10005504,Katherine Hapsburg,45,Undirected
10000906,Thomas Belchiam,10012119,Henry Tudor,45,Undirected
10000907,Dabridgcourt Belchier,10009100,John Ogle,49,Undirected
10000908,Edward Belknap,10001137,Robert Blagge,46,Undirected
10000908,Edward Belknap,10001243,Anne Boleyn,13,Undirected
10000908,Edward Belknap,10001577,Richard Broke,35,Undirected
10000908,Edward Belknap,10002173,John Caryll,19,Undirected
10000908,Edward Belknap,10003544,Thomas Dockwray,16,Undirected
10000908,Edward Belknap,10003547,Thomas Docwra,33,Undirected
10000908,Edward Belknap,10003989,John Ernley,36,Undirected
10000908,Edward Belknap,10004327,Anthony Fitzherbert,57,Undirected
10000908,Edward Belknap,10005289,Richard Guildford,27,Undirected
10000908,Edward Belknap,10006383,Richard Hunne,43,Undirected
10000908,Edward Belknap,10008325,John Mitchell,48,Undirected
10000908,Edward Belknap,10008475,Thomas More,67,Undirected
10000908,Edward Belknap,10009754,Elizabeth Plantagenet,19,Undirected
10000908,Edward Belknap,10010116,John Rastell,60,Undirected
10000908,Edward Belknap,10010689,William Sandys,34,Undirected
10000908,Edward Belknap,10010988,William Shelley,16,Undirected
10000908,Edward Belknap,10012119,Henry Tudor,27,Undirected
10000908,Edward Belknap,10012722,Richard Weston,53,Undirected
10000909,Arthur Bell,10000918,William Bell,60,Undirected
10000910,Henry Bell,10001329,William Boswell,54,Undirected
10000910,Henry Bell,10002826,Edward Corbet,17,Undirected
10000910,Henry Bell,10006983,John Kirkpatrick,23,Undirected
10000910,Henry Bell,10007175,William Laud,15,Undirected
10000910,Henry Bell,10007817,Benjamin Mackerell,48,Undirected
10000910,Henry Bell,10008036,Thomas Martin,15,Undirected
10000910,Henry Bell,10010120,William Rastrick,53,Undirected
10000910,Henry Bell,10011797,Thomas Tanner,19,Undirected
10000911,James Bell,10004533,John Foxe,55,Undirected
10000911,James Bell,10011583,John Still,55,Undirected
10000913,John Bell,10000918,William Bell,50,Undirected
10000913,John Bell,10001243,Anne Boleyn,63,Undirected
10000913,John Bell,10001270,Edmund Bonner,51,Undirected
10000913,John Bell,10001791,Nicholas de Burgo,34,Undirected
10000913,John Bell,10002188,Adriano Castellesi,13,Undirected
10000913,John Bell,10003061,Thomas Cromwell,40,Undirected
10000913,John Bell,10003062,Thomas Cromwell,20,Undirected
10000913,John Bell,10003377,Henry Deane,41,Undirected
10000913,John Bell,10004684,Stephen Gardiner,43,Undirected
10000913,John Bell,10004696,Thomas Garrard,28,Undirected
10000913,John Bell,10005760,Nicholas Heath,52,Undirected
10000913,John Bell,10007171,Hugh Latimer,23,Undirected
10000913,John Bell,10007591,John Longland,11,Undirected
10000913,John Bell,10009566,Thomas Percy,19,Undirected
10000913,John Bell,10011597,John Stokesley,71,Undirected
10000913,John Bell,10011821,Rowland Taylor,52,Undirected
10000913,John Bell,10012116,Edward Tudor,51,Undirected
10000913,John Bell,10012118,Henry Tudor,15,Undirected
10000913,John Bell,10012119,Henry Tudor,86,Undirected
10000913,John Bell,10012132,Cuthbert Tunstal,52,Undirected
10000913,John Bell,10012417,John Wakeman,48,Undirected
10000914,John Bell,10001284,Barton Booth,13,Undirected
10000914,John Bell,10004385,Robert Fleming,47,Undirected
10000914,John Bell,10005234,Robert Grierson,53,Undirected
10000914,John Bell,10006125,Henry Home,54,Undirected
10000914,John Bell,10006843,John Kennedy,30,Undirected
10000914,John Bell,10007743,Carola Macaulay,46,Undirected
10000914,John Bell,10010045,James Quin,49,Undirected
10000914,John Bell,10011865,Lewis Theobald,17,Undirected
10000914,John Bell,10012897,Robert Wilks,21,Undirected
10000914,John Bell,10013039,William Wishart,41,Undirected
10000914,John Bell,10013059,Robert Wodrow,14,Undirected
10000914,John Bell,10013259,Robert Young,34,Undirected
10000915,Philip Bell,10002912,Thomas Coventry,50,Undirected
10000915,Philip Bell,10003924,Daniel Elfrith,77,Undirected
10000915,Philip Bell,10004266,Heneage Finch,15,Undirected
10000915,Philip Bell,10004267,Heneage Finch,27,Undirected
10000915,Philip Bell,10007421,Richard Ligon,61,Undirected
10000915,Philip Bell,10009162,Peter Osborne,51,Undirected
10000915,Philip Bell,10010029,John Pym,46,Undirected
10000915,Philip Bell,10010253,Nathaniel Rich,30,Undirected
10000915,Philip Bell,10010254,Nathaniel Rich,24,Undirected
10000915,Philip Bell,10011671,Charles Stuart,47,Undirected
10000915,Philip Bell,10012483,Humphrey Walrond,19,Undirected
10000916,Robert Bell,10001903,Henry Bynneman,51,Undirected
10000916,Robert Bell,10002249,Robert Cecil,22,Undirected
10000916,Robert Bell,10002450,Thomas Churchyard,24,Undirected
10000916,Robert Bell,10004847,Humphrey Gilbert,40,Undirected
10000916,Robert Bell,10005381,Arthur Hall,76,Undirected
10000916,Robert Bell,10009639,John Peyton,52,Undirected
10000916,Robert Bell,10011693,Richard Stubbe,37,Undirected
10000916,Robert Bell,10012687,Peter Wentworth,12,Undirected
10000916,Robert Bell,10013017,William Winter,53,Undirected
10000917,Thomas Bell,10001090,George Birket,47,Undirected
10000917,Thomas Bell,10001129,George Blackwell,43,Undirected
10000917,Thomas Bell,10001611,William Brooke,12,Undirected
10000917,Thomas Bell,10001885,Nathaniel Butter,50,Undirected
10000917,Thomas Bell,10001949,William Calverley,51,Undirected
10000917,Thomas Bell,10002549,Francis Clifford,38,Undirected
10000917,Thomas Bell,10002626,Edward Coke,37,Undirected
10000917,Thomas Bell,10003558,Roger Dodsworth,51,Undirected
10000917,Thomas Bell,10003653,John Downham,45,Undirected
10000917,Thomas Bell,10004217,John Ferne,39,Undirected
10000917,Thomas Bell,10004692,Henry Garnett,48,Undirected
10000917,Thomas Bell,10006114,Richard Holtby,26,Undirected
10000917,Thomas Bell,10006431,Matthew Hutton,13,Undirected
10000917,Thomas Bell,10006909,Richard Kilvert,49,Undirected
10000917,Thomas Bell,10008089,Tobie Matthew,85,Undirected
10000917,Thomas Bell,10008090,Toby Matthew,14,Undirected
10000917,Thomas Bell,10008531,John Morris,47,Undirected
10000917,Thomas Bell,10010738,John Savile,12,Undirected
10000917,Thomas Bell,10010790,Gregory Scott,45,Undirected
10000917,Thomas Bell,10011227,Richard Smith,25,Undirected
10000917,Thomas Bell,10011228,Richard Smith,28,Undirected
10000917,Thomas Bell,10011325,Robert Southwell,48,Undirected
10000917,Thomas Bell,10011681,James Stuart,73,Undirected
10000917,Thomas Bell,10011781,Gilbert Talbot,28,Undirected
10000917,Thomas Bell,10012285,Thomas Vavasour,40,Undirected
10000917,Thomas Bell,10012477,Henry Walpole,48,Undirected
10000917,Thomas Bell,10012827,John Whitgift,53,Undirected
10000917,Thomas Bell,10012886,George Wilkins,12,Undirected
10000918,William Bell,10004684,Stephen Gardiner,24,Undirected
10000918,William Bell,10008709,Edmund Natares,53,Undirected
10000918,William Bell,10010171,John Redman,54,Undirected
10000918,William Bell,10012116,Edward Tudor,22,Undirected
10000918,William Bell,10012117,Elizabeth Tudor,50,Undirected
10000918,William Bell,10012119,Henry Tudor,15,Undirected
10000918,William Bell,10012132,Cuthbert Tunstal,13,Undirected
10000920,Anthony Bellasis,10000922,Richard Bellasis,72,Undirected
10000920,Anthony Bellasis,10001243,Anne Boleyn,43,Undirected
10000920,Anthony Bellasis,10002977,Thomas Cranmer,22,Undirected
10000920,Anthony Bellasis,10003061,Thomas Cromwell,20,Undirected
10000920,Anthony Bellasis,10003062,Thomas Cromwell,11,Undirected
10000920,Anthony Bellasis,10004696,Thomas Garrard,38,Undirected
10000920,Anthony Bellasis,10008058,John Mason,38,Undirected
10000920,Anthony Bellasis,10008287,Walter Mildmay,34,Undirected
10000920,Anthony Bellasis,10010927,Thomas Seymour,31,Undirected
10000920,Anthony Bellasis,10012119,Henry Tudor,40,Undirected
10000920,Anthony Bellasis,10013079,Thomas Wolsey,11,Undirected
10000920,Anthony Bellasis,10013133,Nicholas Wotton,71,Undirected
10000920,Anthony Bellasis,10013270,Anne ,28,Undirected
10000921,Henry Bellasis,10002549,Francis Clifford,30,Undirected
10000921,Henry Bellasis,10002556,Margaret Clifford,26,Undirected
10000921,Henry Bellasis,10004100,Thomas Fairfax,12,Undirected
10000921,Henry Bellasis,10004101,Thomas Fairfax,38,Undirected
10000921,Henry Bellasis,10004501,David Foulis,53,Undirected
10000921,Henry Bellasis,10004712,William Gascoigne,31,Undirected
10000921,Henry Bellasis,10010738,John Savile,52,Undirected
10000921,Henry Bellasis,10010886,Richard Senhouse,35,Undirected
10000921,Henry Bellasis,10011670,Charles Stuart,18,Undirected
10000921,Henry Bellasis,10011681,James Stuart,50,Undirected
10000921,Henry Bellasis,10012693,Thomas Wentworth,51,Undirected
10000922,Richard Bellasis,10003061,Thomas Cromwell,28,Undirected
10000922,Richard Bellasis,10008058,John Mason,12,Undirected
10000922,Richard Bellasis,10012119,Henry Tudor,32,Undirected
10000922,Richard Bellasis,10013079,Thomas Wolsey,28,Undirected
10000922,Richard Bellasis,10013080,Thomas Wolsey,13,Undirected
10000923,Thomas Bellasis,10003058,Oliver Cromwell,43,Undirected
10000923,Thomas Bellasis,10010738,John Savile,43,Undirected
10000923,Thomas Bellasis,10011681,James Stuart,43,Undirected
10000923,Thomas Bellasis,10012691,Thomas Wentworth,12,Undirected
10000923,Thomas Bellasis,10012693,Thomas Wentworth,13,Undirected
10000926,Alexis-Simon Belle,10002441,Arabella Churchill,50,Undirected
10000926,Alexis-Simon Belle,10004769,Benedetto Gennari,47,Undirected
10000926,Alexis-Simon Belle,10005426,Anthony Hamilton,31,Undirected
10000926,Alexis-Simon Belle,10005437,George Hamilton,51,Undirected
10000926,Alexis-Simon Belle,10005460,Richard Hamilton,26,Undirected
10000926,Alexis-Simon Belle,10011652,Winifred Strickland,49,Undirected
10000926,Alexis-Simon Belle,10011683,James Stuart,66,Undirected
10000926,Alexis-Simon Belle,10011684,James Francis Edward Stuart,23,Undirected
10000927,Adam Bellenden,10000928,John Bellenden,40,Undirected
10000927,Adam Bellenden,10000930,Lewis Bellenden,37,Undirected
10000927,Adam Bellenden,10001939,David Calderwood,52,Undirected
10000927,Adam Bellenden,10006360,David Hume,51,Undirected
10000927,Adam Bellenden,10011681,James Stuart,49,Undirected
10000927,Adam Bellenden,10012643,James Wedderburn,40,Undirected
10000928,John Bellenden,10000930,Lewis Bellenden,71,Undirected
10000928,John Bellenden,10000931,Thomas Bellenden,42,Undirected
10000928,John Bellenden,10000932,William Bellenden,42,Undirected
10000928,John Bellenden,10001226,Hector Boece,40,Undirected
10000928,John Bellenden,10001336,Adam Bothwell,62,Undirected
10000928,John Bellenden,10001719,George Buchanan,45,Undirected
10000928,John Bellenden,10002264,David Chalmers,28,Undirected
10000928,John Bellenden,10002470,Alexander Clark,13,Undirected
10000928,John Bellenden,10002961,Thomas Craig,42,Undirected
10000928,John Bellenden,10004236,John Fethy,25,Undirected
10000928,John Bellenden,10004993,George Gordon,13,Undirected
10000928,John Bellenden,10004994,George Gordon,13,Undirected
10000928,John Bellenden,10005310,Alexander Guthrie,25,Undirected
10000928,John Bellenden,10005384,Edward Hall,20,Undirected
10000928,John Bellenden,10007040,John Knox,14,Undirected
10000928,John Bellenden,10007453,Robert Lindsay,46,Undirected
10000928,John Bellenden,10007784,James MacGill,69,Undirected
10000928,John Bellenden,10007880,John Maitland,22,Undirected
10000928,John Bellenden,10007885,Thomas Maitland,34,Undirected
10000928,John Bellenden,10008650,William Murray,12,Undirected
10000928,John Bellenden,10008651,William Murray,12,Undirected
10000928,John Bellenden,10008692,Archibald Napier,36,Undirected
10000928,John Bellenden,10008697,John Napier,13,Undirected
10000928,John Bellenden,10010242,David Riccio,42,Undirected
10000928,John Bellenden,10010427,John Rolland,15,Undirected
10000928,John Bellenden,10011134,Oliver Sinclair,13,Undirected
10000928,John Bellenden,10011549,James Stewart,26,Undirected
10000928,John Bellenden,10011552,James Stewart,38,Undirected
10000928,John Bellenden,10011575,Robert Stewart,72,Undirected
10000928,John Bellenden,10011580,William Stewart,21,Undirected
10000928,John Bellenden,10011681,James Stuart,24,Undirected
10000928,John Bellenden,10012315,Polydore Vergil,19,Undirected
10000929,John Bellenden,10001226,Hector Boece,28,Undirected
10000929,John Bellenden,10001719,George Buchanan,12,Undirected
10000929,John Bellenden,10003430,Robert Denniston,18,Undirected
10000929,John Bellenden,10003598,Archibald Douglas,42,Undirected
10000929,John Bellenden,10003599,Archibald Douglas,17,Undirected
10000929,John Bellenden,10004236,John Fethy,19,Undirected
10000929,John Bellenden,10005384,Edward Hall,12,Undirected
10000929,John Bellenden,10007040,John Knox,21,Undirected
10000929,John Bellenden,10007440,David Lindsay,13,Undirected
10000929,John Bellenden,10007441,David Lindsay,36,Undirected
10000929,John Bellenden,10007442,David Lindsay,17,Undirected
10000929,John Bellenden,10007453,Robert Lindsay,34,Undirected
10000929,John Bellenden,10008692,Archibald Napier,19,Undirected
10000929,John Bellenden,10010187,Robert Reid,14,Undirected
10000929,John Bellenden,10010786,Alexander Scott,16,Undirected
10000929,John Bellenden,10010797,John Scott,13,Undirected
10000929,John Bellenden,10011510,George Steil,45,Undirected
10000929,John Bellenden,10011549,James Stewart,19,Undirected
10000929,John Bellenden,10011552,James Stewart,80,Undirected
10000929,John Bellenden,10011580,William Stewart,11,Undirected
10000929,John Bellenden,10012120,Margaret Tudor,59,Undirected
10000929,John Bellenden,10012315,Polydore Vergil,15,Undirected
10000930,Lewis Bellenden,10001336,Adam Bothwell,94,Undirected
10000930,Lewis Bellenden,10002100,James Carmichael,23,Undirected
10000930,Lewis Bellenden,10002101,James Carmichael,15,Undirected
10000930,Lewis Bellenden,10002961,Thomas Craig,23,Undirected
10000930,Lewis Bellenden,10003339,William Davison,11,Undirected
10000930,Lewis Bellenden,10003430,Robert Denniston,84,Undirected
10000930,Lewis Bellenden,10003612,James Douglas,40,Undirected
10000930,Lewis Bellenden,10003613,James Douglas,15,Undirected
10000930,Lewis Bellenden,10005138,Patrick Gray,21,Undirected
10000930,Lewis Bellenden,10006864,Mark Ker,11,Undirected
10000930,Lewis Bellenden,10007880,John Maitland,85,Undirected
10000930,Lewis Bellenden,10010242,David Riccio,37,Undirected
10000930,Lewis Bellenden,10010783,John Scot,30,Undirected
10000930,Lewis Bellenden,10011134,Oliver Sinclair,37,Undirected
10000930,Lewis Bellenden,10011544,Francis Stewart,34,Undirected
10000930,Lewis Bellenden,10011571,Patrick Stewart,57,Undirected
10000930,Lewis Bellenden,10011573,Robert Stewart,14,Undirected
10000930,Lewis Bellenden,10011574,Robert Stewart,28,Undirected
10000930,Lewis Bellenden,10011575,Robert Stewart,63,Undirected
10000930,Lewis Bellenden,10011576,Robert Stewart,23,Undirected
10000930,Lewis Bellenden,10011681,James Stuart,87,Undirected
10000930,Lewis Bellenden,10012117,Elizabeth Tudor,35,Undirected
